"","super_opeid","cohort","name","type","tier","tier_name","iclevel","region","state","cz","czname","cfips","county","multi","count","female","married","mr_kq5_pq1","mr_ktop1_pq1","par_mean","par_median","par_rank","par_q1","par_q2","par_q3","par_q4","par_q5","par_top10pc","par_top5pc","par_top1pc","par_toppt1pc","k_rank","k_mean","k_median","k_median_nozero","k_0inc","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","ktop1pc_cond_parq1","ktop1pc_cond_parq2","ktop1pc_cond_parq3","ktop1pc_cond_parq4","ktop1pc_cond_parq5"
"2133",2589,1991,"University Of New Hampshire","Public","Selective public","Selective public","Four-year","Northeast","NH",20600,"Manchester",33017,"Strafford",0,3048,0.565074742,0.021506066,0.012730738,0.000318723,151718.4219,118700,0.75070399,0.035577725,0.053101516,0.129226965,0.236382982,0.545710811,0.295532793,0.141852871,0.017766733,0.00034017,0.652742039,22448.91406,19500,20300,0.043111868,0.045785995,0.159017449,0.202477589,0.212399671,0.380319295,0.232658818,0.128827646,0.021393155,0.643561006,0.615511775,0.633442104,0.66225636,0.65741241,0.052974901,0.144261983,0.23405359,0.210880627,0.357828899,0.078894906,0.13147588,0.261758766,0.227691571,0.300178876,0.064310379,0.14626013,0.226335769,0.216373143,0.34672058,0.032517327,0.163615205,0.202920621,0.206659067,0.39428778,0.043456445,0.163688831,0.18880887,0.212556388,0.391489466,0.008958491,0.012680063,0.035242768,0.022323061,0.019369223
"2134",1397,1991,"University Of New Haven","Private Non-profit","Selective private","Selective private","Four-year","Northeast","CT",20901,"Bridgeport",9009,"New Haven",0,920,0.523194671,0.019301467,0.010912948,0.001083325,112553.5859,97900,0.684518933,0.050130369,0.098356096,0.156450836,0.264292689,0.43077001,0.190072805,0.059845455,0.006847527,0.001063848,0.628033716,20337.62305,18500,19600,0.053990178,0.053591471,0.187723661,0.180619182,0.238541758,0.339523928,0.168084979,0.087866008,0.008871588,0.548850656,0.610711992,0.619295776,0.656663418,0.626811743,0.074807415,0.157172683,0.267931114,0.282397441,0.217691347,0.063821756,0.175872338,0.201132112,0.280370924,0.27880287,0.048175716,0.152800106,0.226546989,0.304304975,0.268172214,0.039004368,0.192192159,0.140532676,0.257370506,0.370900291,0.059703293,0.203927225,0.173688746,0.188450838,0.374229898,0.021610161,0.000309851,0.020312387,0.003623154,0.008408952
"2135",2663,1991,"University Of New Mexico","Public","Selective public","Selective public","Four-year","West","NM",34901,"Albuquerque",35001,"Bernalillo",0,4352,0.537234902,0.090037823,0.01474211,0.000689188,90778.36719,67200,0.570680976,0.132070214,0.165281142,0.191909208,0.241366419,0.269373017,0.115722917,0.045558915,0.006089179,0.000693378,0.505573168,14597.28027,11900,14000,0.139093325,0.14622587,0.223763363,0.236984101,0.237099281,0.155927386,0.066718608,0.037374876,0.00629314,0.451726854,0.475233763,0.499535739,0.54590857,0.518748403,0.215407304,0.222693621,0.247017546,0.203258251,0.111623278,0.190047521,0.239048626,0.204940984,0.233797172,0.132165696,0.166542159,0.197680445,0.243108728,0.240742841,0.151925827,0.108503348,0.209635116,0.227732198,0.2587855,0.195343839,0.104745722,0.246150728,0.255652378,0.23368992,0.159761252,0.005218346,2.93e-06,0.004829402,0.012384457,0.006264428
"2136",2015,1991,"University Of New Orleans ","Public","Selective public","Selective public","Four-year","South","LA",3300,"New Orleans",22071,"Orleans",0,1024,0.506696522,0.069422089,0.015732951,0.001898082,88712.32813,70000,0.578679025,0.119893207,0.142243378,0.203679888,0.28087914,0.253304387,0.122486517,0.050792649,0.00678693,0,0.540316994,15811.36523,13300,14800,0.114033185,0.114288813,0.199853694,0.254856486,0.230299792,0.200701215,0.10991355,0.046134885,0.011404612,0.491280347,0.525568902,0.531025529,0.562431991,0.554757416,0.160253327,0.204034182,0.300614852,0.203872934,0.131224705,0.107206451,0.200054428,0.309231189,0.225611513,0.157896419,0.109176831,0.223601095,0.226170443,0.257439334,0.183612297,0.106932926,0.172354465,0.242995518,0.250044999,0.227672091,0.108777297,0.209159995,0.238882464,0.201723429,0.241456814,0.015831437,0.006876444,0.009706733,0.014055434,0.010277979
"2137",1016,1991,"University Of North Alabama","Public","Selective public","Selective public","Four-year","South","AL",6200,"Florence",1077,"Lauderdale",0,1003,0.571923494,0.175231561,0.01638683,0.000980293,84824.52344,72300,0.595495462,0.115238027,0.134244019,0.210013516,0.272968117,0.267536321,0.108697228,0.041362751,0.003089166,4.86e-05,0.526219053,14507.9209,12400,13600,0.084961809,0.086911618,0.257432983,0.26949001,0.220281959,0.16588343,0.091091938,0.038974982,0.001349549,0.52174902,0.53827405,0.538105249,0.525515616,0.51348269,0.090084072,0.25820364,0.262423515,0.247088926,0.142199846,0.084909863,0.204502427,0.289839279,0.255270247,0.165478184,0.077171971,0.259208055,0.27431711,0.199549628,0.189753235,0.072876264,0.269750205,0.25909061,0.251421161,0.14686176,0.108515406,0.26969974,0.269144299,0.175682072,0.176958482,0.008506676,0,0,8.43e-05,0.001294207
"2138",2907,1991,"University Of North Carolina  Asheville","Public","Selective public","Selective public","Four-year","South","NC",1203,"Asheville",37021,"Buncombe",0,622,0.537940979,0.064562127,0.005058333,2.34e-05,132410.7344,96000,0.692325354,0.050781801,0.084821694,0.14890793,0.290588309,0.424900266,0.228314489,0.107599229,0.018421806,0.000177901,0.495580375,13097.34473,10500,11600,0.089703321,0.095693202,0.307504319,0.256313444,0.197475915,0.14301312,0.046657551,0.029320728,0.006592216,0.510370791,0.431847513,0.507827282,0.542244196,0.470330268,0.068788181,0.263404582,0.263423389,0.304774672,0.099609177,0.166764129,0.219807646,0.324853107,0.181027617,0.107547501,0.14182314,0.266991923,0.247311688,0.169513998,0.174359251,0.068692764,0.269304191,0.249240226,0.245916212,0.166846607,0.087020172,0.370604237,0.24977337,0.164606826,0.127995394,0.00046155,0.001655928,0.021131183,2.09e-05,0.007709195
"2139",2974,1991,"University Of North Carolina - Chapel Hill","Public","Other elite schools (public and private)","Other elite schools (public and private)","Four-year","South","NC",1701,"Raleigh",37135,"Orange",0,4148,0.592874408,0.044748701,0.010804666,0.001015654,250270.5156,135100,0.773277164,0.037973909,0.05728623,0.111325148,0.189532146,0.603882568,0.426888615,0.265083134,0.059754882,0.005391126,0.592156859,22371.9707,15700,18500,0.104491048,0.108776301,0.213530356,0.168198659,0.172301159,0.337193525,0.225171968,0.132040009,0.036285403,0.55404067,0.572452605,0.573682606,0.588434339,0.600996971,0.108683195,0.247371099,0.162363043,0.197053997,0.284528666,0.123553425,0.209782127,0.154468135,0.210186124,0.302010188,0.126334659,0.205348502,0.17496903,0.183861052,0.309486757,0.090289034,0.233577773,0.177425356,0.187123673,0.311584164,0.109945825,0.206974235,0.165724175,0.160367549,0.356988216,0.026746106,0.025331237,0.019326631,0.028856303,0.043382409
"2140",2975,1991,"University Of North Carolina - Charlotte","Public","Selective public","Selective public","Four-year","South","NC",900,"Charlotte",37119,"Mecklenburg",0,3207,0.522042215,0.078959256,0.012718815,0.000293707,108894.9766,83900,0.645765185,0.06357308,0.13158732,0.183056592,0.270985601,0.350797407,0.166500762,0.072968438,0.007553583,0.000318185,0.579363946,17801.52734,15400,16900,0.08782851,0.091373158,0.211592608,0.196861695,0.230764508,0.269408031,0.147102013,0.071301788,0.006132876,0.538833201,0.550312221,0.590146303,0.601775765,0.574667335,0.124722333,0.186207952,0.217341955,0.271661711,0.200066049,0.11867115,0.189297009,0.213320901,0.290642826,0.188068114,0.085413252,0.201099866,0.173797841,0.263432883,0.276256159,0.06678843,0.194333684,0.217257973,0.220609899,0.301010013,0.097191126,0.243363894,0.183255771,0.19168897,0.28450024,0.004619987,3.08e-05,0.003240057,0.005681369,0.01055434
"2141",2976,1991,"University Of North Carolina - Greensboro","Public","Selective public","Selective public","Four-year","South","NC",500,"Greensboro",37081,"Guilford",0,2473,0.692118049,0.098236904,0.016932863,0.000399413,95192.1875,72700,0.603679597,0.085854923,0.164698595,0.202523321,0.257271584,0.289651576,0.126330212,0.051465917,0.004770822,0.000417198,0.538700764,15066.7373,13000,14100,0.081020288,0.085362915,0.26094535,0.234381869,0.215130761,0.204179106,0.0868093,0.028971802,0.003965166,0.539369881,0.513014793,0.53969276,0.553043485,0.539674759,0.080685677,0.245574986,0.240847777,0.235665092,0.197226467,0.08772348,0.260862111,0.268682463,0.233232701,0.149499244,0.09997933,0.230931592,0.252147524,0.216736798,0.200204755,0.083278308,0.25270363,0.218377452,0.214966187,0.230674424,0.077038872,0.293854464,0.214755296,0.197774537,0.216576831,0.004652182,0.002508079,0.002070361,0.002917961,0.006845023
"2142",2954,1991,"University Of North Carolina At Pembroke","Public","Selective public","Selective public","Four-year","South","NC",1400,"Fayetteville",37155,"Robeson",0,929,0.546356201,0.109007291,0.010702485,0,69794.80469,52600,0.517246902,0.130917408,0.234374499,0.225569345,0.240211254,0.168927494,0.057344355,0.020839771,0.000224883,0,0.507299526,13397.46289,11600,13000,0.116327882,0.121495747,0.250138052,0.258929668,0.212726966,0.156709567,0.055600189,0.021485081,0.002200509,0.459672123,0.508663654,0.537239671,0.519085348,0.485579401,0.18289854,0.263491638,0.251178115,0.220681808,0.081749899,0.087287694,0.254804142,0.305826965,0.229595462,0.122485736,0.111341584,0.224048357,0.210631942,0.245567786,0.208410332,0.10829498,0.253361719,0.255772964,0.198696039,0.183874299,0.153700343,0.263568929,0.268851353,0.159257471,0.154621904,0,0.004761663,0.00028713,0.000425772,0.005431051
"2143",2984,1991,"University Of North Carolina At Wilmington ","Public","Selective public","Selective public","Four-year","South","NC",1500,"Wilmington",37129,"New Hanover",0,2200,0.608274221,0.072739407,0.011473197,9.66e-06,150659.8125,111600,0.729248881,0.042644408,0.067136195,0.139227775,0.242320478,0.508671143,0.292835265,0.144557789,0.021649338,0,0.576153303,17394.89258,14900,16200,0.083032608,0.088433747,0.204184496,0.222248035,0.213235662,0.27189806,0.143121585,0.059635852,0.006838673,0.560272992,0.553812385,0.556156337,0.572312951,0.58773607,0.112099176,0.17216569,0.231100481,0.215591248,0.269043405,0.116812466,0.200959472,0.202662349,0.252983706,0.226582007,0.075505755,0.213796483,0.254997983,0.23649773,0.219202049,0.075345137,0.203934424,0.24489549,0.222450792,0.253374157,0.092477886,0.204782683,0.204338147,0.197035165,0.30136612,0.000226529,0.019633835,0.010217211,0.001659809,0.007246621
"2144",3981,1991,"University Of North Carolina School Of The Arts","Public","Nonselective four-year public","Nonselective four-year public","Four-year","South","NC",401,"Winston-Salem",37067,"Forsyth",0,151,0.449603349,0,0.001573128,0,131594.7188,106900,0.710717916,0.070666262,0.043823747,0.130255027,0.253243786,0.502011178,0.231087759,0.124237776,0.011521159,0,0.526888007,13441.15234,10600,12200,0.078385293,0.087326767,0.325406351,0.204929241,0.207704596,0.174633045,0.132579386,0.060166944,0.007592248,0.308850795,0.643708408,0.570570946,0.597929001,0.500210822,0.189250776,0.517100242,0.173170735,0.098216878,0.022261369,0.00995921,0.309866438,0.346419612,0.055942975,0.277811766,0.021287861,0.304943413,0.277666279,0.31059929,0.085503158,0.054366055,0.239252225,0.239296195,0.250334521,0.216751003,0.113495393,0.348549509,0.160838658,0.188162275,0.188954166,0,6.37e-05,0.005802777,0.001273662,0.012969965
"2145",3005,1991,"University Of North Dakota","Public","Selective public","Selective public","Four-year","Midwest","ND",26704,"Grand Forks",38035,"Grand Forks",0,1867,0.474047422,0.088634998,0.004343952,1.18e-05,135248.6719,103700,0.732260287,0.030488932,0.049364559,0.132491701,0.335973036,0.451681773,0.210164353,0.097730853,0.010703173,0.000545677,0.601219288,18648.98828,15800,16400,0.040085766,0.042460558,0.191896449,0.251417454,0.251606477,0.262619062,0.12846829,0.05732175,0.007497694,0.519271314,0.625977516,0.627549767,0.621237934,0.581431091,0.069255825,0.295246488,0.188570853,0.304450475,0.142476359,0.019934158,0.169598066,0.261079015,0.259426585,0.289962176,0.041324135,0.149860307,0.255236298,0.291280228,0.262299032,0.025964283,0.166047803,0.275252899,0.263912127,0.268822888,0.055717497,0.218914598,0.235754114,0.226394031,0.263219761,0.000386095,0.000297723,0.020272954,0.00681874,0.005522283
"2146",9841,1991,"University Of North Florida","Public","Selective public","Selective public","Four-year","South","FL",7600,"Jacksonville",12031,"Duval",0,2199,0.568835437,0.083548129,0.01816604,0,122719.0625,97200,0.683138669,0.056789556,0.098779072,0.161891152,0.252185674,0.430354547,0.207424879,0.096660368,0.00941543,0,0.566484829,16777.92383,14800,16600,0.095828712,0.099079221,0.203613067,0.214042271,0.236682882,0.24658256,0.111970991,0.039046202,0.003341877,0.596984029,0.588101745,0.572195947,0.58396554,0.545106411,0.059937508,0.226085517,0.170455081,0.223638428,0.319883467,0.123846823,0.138658598,0.193115932,0.24193763,0.302441017,0.081635778,0.211420309,0.211526107,0.259894414,0.235523393,0.088313375,0.169371933,0.226425951,0.268394082,0.247494658,0.111430087,0.232684774,0.218287001,0.209883763,0.227714374,0,0.009099955,0.003050563,0.001937129,0.003393985
"2147",1585,1991,"University Of North Georgia","Public","Selective public","Selective public","Four-year","South","GA",9400,"Gainesville",13187,"Lumpkin",0,974,0.526743531,0.202176824,0.012258037,6.83e-06,108352.0078,98200,0.694660902,0.041633611,0.084077104,0.167658329,0.29414195,0.412489007,0.166726157,0.060140245,0.000698816,0,0.558735215,16470.49219,13700,14800,0.080421224,0.085395631,0.231508186,0.23847356,0.217222224,0.227400399,0.135220632,0.048187215,0.003246753,0.52438277,0.546215475,0.555385232,0.582294822,0.54931587,0.14727833,0.275239188,0.185845401,0.097210617,0.294426464,0.060809009,0.329179934,0.182833112,0.2326969,0.194481045,0.068502851,0.220244115,0.312769373,0.190136394,0.208347267,0.070012889,0.192410615,0.245203889,0.26280629,0.229566317,0.10199655,0.239644437,0.220129324,0.204684749,0.233544939,0.000164003,0,0.000181853,0,0.007780658
"2148",3594,1991,"University Of North Texas","Public","Selective public","Selective public","Four-year","South","TX",33100,"Dallas",48121,"Denton",0,3962,0.549772561,0.090639181,0.0137737,0.000755731,118195.4297,89700,0.657905221,0.068385145,0.124360471,0.1739188,0.243632946,0.389702637,0.202749312,0.085062258,0.010904359,0.000527161,0.565128336,16863.88086,14300,15600,0.084197253,0.086401965,0.218633937,0.226609736,0.224684141,0.243670222,0.131806791,0.051731244,0.004010693,0.537561834,0.570115745,0.555321872,0.583616018,0.561192572,0.114223574,0.216765854,0.244925355,0.222671599,0.201413618,0.088566792,0.20437631,0.237372006,0.218844598,0.250840294,0.085274666,0.232276452,0.217289758,0.23334651,0.231812614,0.069821677,0.207487931,0.223839555,0.239398837,0.259452,0.091697693,0.224391348,0.225852516,0.21383562,0.244222822,0.011051092,0.004138263,0.004338922,0.003075186,0.003172905
"2149",1349,1991,"University Of Northern Colorado","Public","Selective public","Selective public","Four-year","West","CO",28800,"Fort Collins",8123,"Weld",0,1995,0.610562801,0.107438892,0.010957788,0.00050287,123220.5469,98700,0.695270777,0.044110299,0.085595659,0.167090598,0.281860593,0.421342852,0.20382984,0.088362284,0.012025584,0,0.589567022,17599.0625,15800,16500,0.054195754,0.056251815,0.207940632,0.22480632,0.265969601,0.245031632,0.114136405,0.050254207,0.005462119,0.620342493,0.549220324,0.595411479,0.606924415,0.580612481,0.026145458,0.19419595,0.174789636,0.356451055,0.2484179,0.05945437,0.241834594,0.24327959,0.271535352,0.183896094,0.058356983,0.18581306,0.2379762,0.262818294,0.255035464,0.050051328,0.182656362,0.22671906,0.288587234,0.251986016,0.062066069,0.228183185,0.219787438,0.241485896,0.248477411,0.011400283,0.005871457,0.002618093,0.00735474,0.004619061
"2150",1890,1991,"University Of Northern Iowa","Public","Selective public","Selective public","Four-year","Midwest","IA",22001,"Waterloo",19013,"Black Hawk",0,2032,0.595650971,0.109080829,0.004489059,0,121301.7734,93800,0.703316689,0.021286638,0.063753634,0.168777321,0.369894368,0.376288039,0.150033563,0.067397416,0.006960725,0.000134235,0.60880454,18782.20898,15700,16200,0.026319537,0.029093292,0.210154021,0.24460886,0.237222513,0.278921315,0.147847235,0.068466961,0.010652088,0.561233282,0.605045497,0.58698082,0.619001389,0.611897588,0.004268378,0.333232906,0.243587506,0.208024982,0.210886228,0.03530963,0.200301969,0.22033487,0.323848702,0.220204829,0.027188588,0.256592219,0.242388408,0.225091778,0.248739007,0.014776391,0.196075842,0.273682892,0.234067129,0.281397745,0.044372375,0.197870591,0.221195248,0.232740135,0.303821651,0,0.008078085,0.005785451,0.007858874,0.016619383
"2151",4861,1991,"University Of Northwestern Ohio","Private Non-profit","Nonselective four-year private not-for-profit","Nonselective four-year private not-for-profit","Four-year","Midwest","OH",13400,"Lima",39003,"Allen",0,1490,0.12959443,0.114547834,0.037127017,0.001317043,68925.97656,64100,0.54948169,0.09068629,0.170434305,0.262755795,0.329983985,0.146139625,0.035309497,0.0070327,0.000888199,8.55e-05,0.715851062,26217.93359,26600,27900,0.061222423,0.060911799,0.092024932,0.11347323,0.192606813,0.540983225,0.334839821,0.159150794,0.020814695,0.621581733,0.686998487,0.711198151,0.748014987,0.743738115,0.105928707,0.164672982,0.109517863,0.210479895,0.409400554,0.092825825,0.091297256,0.134892992,0.196428338,0.484555589,0.056840146,0.105703605,0.114439322,0.198485631,0.524531296,0.040335385,0.066910453,0.105669966,0.190600769,0.596483426,0.049539635,0.079906824,0.106829865,0.1710186,0.592705075,0.014523065,0.018955057,0.017411215,0.025850127,0.021637079
"2152",2371,1991,"University Of Northwestern- St Paul","Private Non-profit","Selective private","Selective private","Four-year","Midwest","MN",21501,"Minneapolis",27123,"Ramsey",0,452,0.558526635,0.26725316,0.000906478,0,130618.6172,90300,0.67207402,0.039763984,0.072054749,0.184609671,0.355282216,0.34828938,0.141055197,0.079400234,0.011787578,0.002167014,0.600711282,17889.67773,14900,16000,0.040410429,0.042388811,0.200602574,0.263424338,0.232058239,0.261526038,0.127120733,0.055319365,0.010539297,0.480416864,0.659815311,0.624028027,0.598228931,0.592390895,0.094871512,0.218655748,0.378956309,0.284719981,0.022796449,0,0.161743339,0.26444866,0.231204948,0.342603053,0.046725192,0.146232005,0.254417378,0.300563446,0.252061979,0.056284438,0.184137197,0.254475585,0.235800478,0.269302302,0.028693265,0.252195634,0.263924744,0.18609407,0.269092287,0,0.029423637,0.00048923,0.012927541,0.010726546
"2153",1840,1991,"University Of Notre Dame","Private Non-profit","Other elite schools (public and private)","Other elite schools (public and private)","Four-year","Midwest","IN",13600,"South Bend",18141,"St Joseph",0,1995,0.449957818,0.025918415,0.005456014,0.001474119,470504.3438,191400,0.856613159,0.015854633,0.027981594,0.056569739,0.150835046,0.748758987,0.594239593,0.435358524,0.154302001,0.016753679,0.647158486,29885.73242,21500,24600,0.093300156,0.100594546,0.198671958,0.120133068,0.133321953,0.447278475,0.34696117,0.256440192,0.103512137,0.577528834,0.630865812,0.644294202,0.660304368,0.646809936,0.279653398,0.109618883,0.071111795,0.195488487,0.344127437,0.090559884,0.226553613,0.156096274,0.062223665,0.464566565,0.062571941,0.235029154,0.172607557,0.131076212,0.398715136,0.067729914,0.206590354,0.135600198,0.152803076,0.437276458,0.106671188,0.195173693,0.112746784,0.130907853,0.454500483,0.092977186,0.124137984,0.105331438,0.099563808,0.103622337
"2154",3184,1991,"University Of Oklahoma","Public","Selective public","Selective public","Four-year","South","OK",33803,"Oklahoma City",40027,"Cleveland",0,3446,0.520230889,0.093909852,0.009967296,0.00087254,195255.7813,113900,0.7219432,0.051203349,0.083150555,0.148350726,0.199322825,0.517972545,0.332848191,0.195843324,0.042199869,0.003472895,0.553323963,18977.13281,13400,15800,0.11289306,0.115831992,0.241541695,0.188543461,0.191418261,0.262664591,0.159997761,0.09133444,0.030340079,0.51952976,0.516065419,0.570669174,0.55832237,0.555754542,0.154926429,0.238426452,0.204018563,0.207967537,0.194661018,0.14802717,0.252835527,0.192453992,0.198732712,0.207950598,0.100553036,0.207560338,0.198817575,0.247152694,0.245916357,0.096928433,0.238508689,0.218343768,0.188432815,0.257786295,0.118449393,0.250936265,0.1719758,0.173794247,0.284844294,0.017040677,0.027822807,0.021162314,0.019020178,0.039043493
"2155",3223,1991,"University Of Oregon","Public","Selective public","Selective public","Four-year","West","OR",38901,"Eugene",41039,"Lane",0,3690,0.528988659,0.043086547,0.009295951,0.00027619,204089.1719,126400,0.747437119,0.046860464,0.075146445,0.120642128,0.192318493,0.56503247,0.390955418,0.242598683,0.042888567,0.004049,0.523975137,15813.45117,11700,13600,0.109612294,0.115676501,0.270058571,0.213387128,0.18422662,0.216651179,0.118799314,0.060256306,0.009368476,0.488231868,0.510579765,0.508066714,0.52012372,0.53342855,0.106604328,0.349097485,0.215678531,0.13024451,0.198375145,0.123877846,0.277970456,0.207452317,0.209837635,0.180861746,0.118924593,0.267258282,0.222498439,0.214340687,0.176977999,0.093104239,0.287015963,0.237002929,0.190688263,0.192188606,0.122327501,0.257277469,0.204002961,0.176668349,0.239723719,0.005893875,0.007221356,0.004325632,0.005705474,0.012265677
"2156",3378,1991,"University Of Pennsylvania","Private Non-profit","Ivy Plus","Ivy Plus","Four-year","Northeast","PA",19700,"Philadelphia",42101,"Philadelphia",0,2214,0.527858853,0.012341013,0.011079636,0.002713009,927243,195500,0.823303819,0.032647334,0.048345107,0.084254238,0.121933506,0.712819814,0.58250916,0.450885981,0.187412992,0.035552282,0.703135193,38435.05078,30500,35000,0.101013884,0.105547821,0.143674942,0.091710736,0.102092911,0.556973591,0.472397357,0.383974105,0.208509525,0.564896107,0.653506458,0.672549784,0.712759733,0.714801311,0.159834677,0.279678589,0.118414707,0.10269864,0.339373386,0.105230797,0.181721214,0.134029774,0.108491466,0.470526748,0.090926895,0.164987895,0.115041927,0.142678385,0.486364898,0.089822154,0.135678703,0.088201308,0.115670369,0.570627466,0.107501142,0.133714214,0.085460114,0.094511529,0.578813002,0.08310047,0.168175429,0.154972383,0.221003022,0.221179744
"2157",20988,1991,"University Of Phoenix","Private For-profit","Four-year for-profit","Four-year for-profit","Four-year","West","AZ",35001,"Phoenix",4013,"Maricopa",0,12577,0.715022206,0.221746147,0.036449715,0.000408093,48136.98047,33700,0.389421999,0.277614365,0.26766117,0.230167911,0.162608692,0.061947862,0.020100918,0.008736002,0.001625018,0.000233101,0.514271182,14193.63867,12500,14600,0.137710541,0.143570878,0.214109718,0.235244841,0.224475452,0.182599111,0.071115002,0.027229914,0.003572831,0.474542409,0.513007164,0.530865371,0.541563272,0.564478338,0.170684163,0.233940591,0.25870873,0.205370304,0.131296213,0.132962072,0.219228539,0.249444984,0.237911036,0.160453369,0.137452076,0.203005194,0.227972378,0.225959489,0.205610863,0.128282251,0.203502908,0.201852659,0.233177575,0.233184607,0.130768883,0.172223197,0.183411044,0.223685443,0.289911432,0.001470001,0.002690629,0.003769002,0.004853214,0.012718475
"2158",1980,1991,"University Of Pikeville","Private Non-profit","Selective private","Selective private","Four-year","South","KY",17000,"Pikeville",21195,"Pike",0,244,0.355857939,0.250231773,0.02449222,0.000142124,63337.50391,58800,0.520862997,0.167651161,0.138626155,0.24474214,0.332893812,0.116086733,0.039526515,0.019562155,0.001842563,0.000137922,0.521509143,15454.09961,11000,14200,0.102007523,0.107712368,0.287246087,0.191644705,0.207000503,0.206396337,0.099275745,0.063154235,0.009326603,0.452132195,0.63865298,0.561924219,0.507042706,0.43809256,0.202936743,0.317326352,0.102567204,0.231079333,0.146090369,0.071248216,0.118163796,0.188300053,0.284195435,0.3380925,0.082809194,0.214407014,0.250713428,0.177023741,0.275046624,0.083571652,0.359206174,0.190800101,0.192962261,0.173459811,0.135463676,0.392925346,0.202172704,0.183498597,0.085939678,0.000847734,0,0.016653756,0.013477537,0.005358193
"2159",108,1991,"University Of Pittsburgh System","Public","Highly selective public","Highly selective public","Four-year","Northeast","PA",16300,"Pittsburgh",42003,"Allegheny",1,5121,0.497269958,0.028939502,0.008486275,0.000816156,156812.0313,111700,0.737334132,0.036527254,0.064159117,0.134812287,0.2554468,0.509054541,0.285305351,0.147776201,0.019960705,0.001467158,0.578000327,19811.09375,14800,16800,0.089717247,0.091965524,0.225061472,0.198632611,0.194743939,0.289596454,0.185139924,0.11015261,0.021113045,0.554087818,0.530603051,0.590212941,0.591342747,0.575760365,0.103658389,0.220448025,0.235391396,0.208174968,0.232327221,0.104841594,0.248941864,0.239721549,0.191240192,0.215254801,0.069240889,0.206905135,0.232981721,0.221885208,0.268987047,0.075197041,0.212914084,0.204854951,0.206249229,0.300784694,0.103936324,0.233286681,0.17859726,0.181260575,0.302919159,0.022343749,0.005264741,0.014469377,0.020047344,0.0253164
"2160",3224,1991,"University Of Portland","Private Non-profit","Selective private","Selective private","Four-year","West","OR",38801,"Portland",41051,"Multnomah",0,735,0.59031111,0.060589161,0.017675077,0.001353444,168915.3438,121900,0.748789191,0.03824181,0.043912559,0.117816219,0.236518865,0.563510547,0.359321684,0.186219946,0.026892038,0.000137241,0.647579819,24547.13867,18700,21000,0.064820044,0.064438991,0.161449769,0.176345979,0.19410626,0.403659002,0.295816869,0.179393351,0.061204504,0.670999348,0.60635078,0.632717431,0.627705693,0.660652339,0.049718418,0.11412839,0.133751308,0.240209412,0.462192472,0.101491051,0.093342882,0.236327291,0.260138397,0.30870038,0.080354782,0.14830059,0.197582985,0.170754311,0.403007331,0.066556871,0.169831056,0.200737759,0.210926455,0.351947859,0.058334107,0.169199857,0.159884503,0.183654346,0.428927187,0.035391724,0,0.030762607,0.062755692,0.073439303
"2161",3797,1991,"University Of Puget Sound","Private Non-profit","Highly selective private","Highly selective private","Four-year","West","WA",39400,"Seattle",53053,"Pierce",0,614,0.594181955,0.01181983,0.012243823,0,293795.9063,138500,0.793880045,0.030830687,0.043382269,0.126808708,0.184689947,0.614288389,0.461742461,0.31162706,0.075543374,0.012128307,0.570005078,17571.29688,14000,15100,0.068606861,0.075215408,0.262583668,0.202487485,0.196638328,0.26307511,0.148628145,0.08381772,0.019375344,0.582534134,0.600007117,0.57346797,0.593034089,0.559618771,0.129329241,0.282264655,0.191275072,0,0.397131032,0.007108259,0.176426166,0.333475772,0.299384107,0.183605696,0.054074404,0.195775868,0.356886388,0.139220321,0.25404302,0.036164725,0.299667522,0.171503181,0.248549399,0.244115174,0.093414366,0.270322258,0.171242359,0.195496844,0.269524174,0,0.034716467,0.029726192,0.014621577,0.018556864
